x,y,z
-0.0407385,-0.0229377,0.371238
-0.112367,-0.145809,0.0481126
-0.106244,-0.137725,0.052469
-0.111642,-0.14581,0.0577356
-0.111171,-0.145655,0.0625352
-0.110628,-0.145397,0.0673223
-0.110014,-0.145035,0.0720939
-0.109331,-0.144569,0.0768465
-0.108578,-0.143999,0.081577
-0.102194,-0.135332,0.0840113
-0.0908788,-0.11949,0.0836362
-0.0900748,-0.118751,0.0875487
-0.0892156,-0.117926,0.0914318
-0.0829562,-0.109224,0.0920064
-0.0820518,-0.108293,0.0955763
-0.0758815,-0.0996261,0.0953448
-0.0749492,-0.0986116,0.0986011
-0.0739729,-0.0975241,0.10182
-0.0729535,-0.0963643,0.105
-0.0718918,-0.0951328,0.108139
-0.0756264,-0.101053,0.116177
-0.0696458,-0.0924578,0.114282
-0.0684633,-0.0910158,0.117284
-0.0718161,-0.0964054,0.125845
-0.0659848,-0.0879271,0.123134
-0.0690745,-0.0929425,0.132016
-0.0676467,-0.0911047,0.135012
-0.0661825,-0.0891977,0.137946
-0.0846727,-0.117915,0.173365
-0.105665,-0.150689,0.216765
-0.102939,-0.147019,0.221521
-0.103914,-0.149064,0.233364
-0.100969,-0.145019,0.238052
-0.0877428,-0.124877,0.22068
-0.0816235,-0.115736,0.216881
-0.0756989,-0.106836,0.212632
-0.0671211,-0.0936804,0.2007
-0.0647676,-0.0902968,0.203658
-0.0594571,-0.082184,0.198156
-0.0734294,-0.104798,0.250007
-0.0757438,-0.108895,0.270536
-0.074715,-0.107644,0.281808
-0.071246,-0.102445,0.285152
-0.0611001,-0.0863948,0.262239
-0.0579554,-0.0816076,0.264929
-0.0509306,-0.0704553,0.249962
-0.0479982,-0.0659219,0.252161
-0.039926,-0.0529096,0.226945
-0.0357183,-0.0461752,0.219118
-0.03327,-0.0423033,0.220577
-0.0294478,-0.0361207,0.212273
-0.028356,-0.0344447,0.223131
-0.0258941,-0.0304635,0.224225
-0.0234312,-0.0264512,0.225196
-0.0225483,-0.0250724,0.244789
-0.0381115,-0.140018,0.0478213
-0.0378564,-0.139946,0.0516148
-0.0375802,-0.139776,0.0554035
-0.0372835,-0.139509,0.0591846
-0.0369667,-0.139145,0.0629557
-0.0366305,-0.138684,0.0667142
-0.0362753,-0.138126,0.0704575
-0.0379324,-0.147047,0.07623
-0.0375139,-0.146244,0.0801906
-0.0370769,-0.14534,0.0841268
-0.0366221,-0.144333,0.0880358
-0.0361501,-0.143226,0.091915
-0.0356616,-0.142018,0.0957616
-0.0351573,-0.140711,0.0995732
-0.0346377,-0.139305,0.103347
-0.0341036,-0.137801,0.10708
-0.0353028,-0.145071,0.115047
-0.0347054,-0.143265,0.118927
-0.0356009,-0.149137,0.127025
-0.0349436,-0.147021,0.131006
-0.0342738,-0.144802,0.134929
-0.0335923,-0.14248,0.138789
-0.034418,-0.148178,0.148222
-0.0336752,-0.145512,0.152165
-0.0343591,-0.150567,0.162095
-0.033556,-0.147541,0.166094
-0.0327444,-0.144412,0.170009
-0.0344155,-0.155121,0.186506
-0.0371857,-0.17224,0.210506
-0.0278439,-0.125383,0.201842
-0.0260497,-0.115895,0.198023
-0.0252007,-0.111932,0.201075
-0.0251794,-0.112943,0.21142
-0.0209644,-0.0880987,0.182586
-0.0250708,-0.114615,0.234256
-0.0255991,-0.119145,0.253681
-0.0179898,-0.0735424,0.201304
-0.00994592,-0.023905,0.177158
-0.0107062,-0.0298062,0.236011
0.101231,1.98057,0.935238
0.098311,1.98583,0.875692
0.0938542,1.96141,0.805651
0.0907631,1.96292,0.747587
0.0879967,1.97128,0.692787
0.0851334,1.97813,0.638039
0.0826124,1.99311,0.586007
0.0791886,1.98827,0.529107
0.076485,2.00039,0.476853
0.0729431,1.99248,0.420779
0.0689895,1.97315,0.363828
0.0653669,1.96113,0.309361
0.0624284,1.96749,0.257905
0.0600913,1.99242,0.207938
0.0569974,1.9961,0.155703
0.0538504,1.99842,0.103392
0.0506568,1.99936,0.0510401
0.0144629,-0.144378,0.0482957
0.0132113,-0.134328,0.0515654
0.0133934,-0.134078,0.055092
0.0150488,-0.14357,0.0596566
0.0152125,-0.143105,0.0634263
0.0153597,-0.142542,0.067183
0.01549,-0.141882,0.0709242
0.0156029,-0.141125,0.0746472
0.0172303,-0.149875,0.080684
0.0173126,-0.148861,0.084617
0.0173752,-0.147745,0.0885224
0.0174178,-0.14653,0.0923976
0.0174399,-0.145215,0.0962401
0.0143509,-0.125387,0.0928797
0.014334,-0.124073,0.0961623
0.0158394,-0.131679,0.103477
0.0188546,-0.147876,0.115534
0.0141705,-0.11963,0.105789
0.0186505,-0.143952,0.123231
0.0198771,-0.149517,0.1315
0.0212124,-0.155585,0.14064
0.0213912,-0.145838,0.184236
0.018354,-0.128976,0.174608
0.0255808,-0.164738,0.220041
0.0211785,-0.141097,0.20279
-0.000991166,-0.024985,0.157965
-0.00159642,-0.0220684,0.177838
-0.000314835,-0.0271539,0.295119
-0.83936,2.41331,0.245586
0.0995169,-0.177055,0.0451643
0.0846999,-0.15205,0.049624
0.0848437,-0.151748,0.054175
0.0802407,-0.143695,0.057984
0.084942,-0.15084,0.0632541
0.110018,-0.189627,0.0858558
0.084373,-0.147822,0.0812334
0.0840699,-0.146822,0.085673
0.0837022,-0.145724,0.0900843
0.0883764,-0.152635,0.0973359
0.0827728,-0.143243,0.0988102
0.0923012,-0.157761,0.109857
0.0865936,-0.148252,0.111001
0.0908317,-0.15437,0.119327
0.0850644,-0.144845,0.119889
0.103991,-0.162834,0.312109
0.109522,-0.170301,0.341025
0.10669,-0.165085,0.367442
0.107769,-0.16608,0.389827
0.105262,-0.161941,0.402812
0.110204,-0.168438,0.442549
0.109359,-0.166677,0.465759
0.00778208,-0.0217599,0.217085
0.0068753,-0.0204683,0.246456
0.935998,-0.708639,0.0521838
0.944665,-0.712747,0.0832394
0.94467,-0.710379,0.114203
0.94402,-0.707532,0.145119
0.950708,-0.710111,0.177076
0.955907,-0.711567,0.209326
0.961198,-0.71307,0.242092
0.965765,-0.714024,0.27524
0.969592,-0.714422,0.308743
0.971879,-0.713689,0.342337
0.974186,-0.712964,0.37645
0.97571,-0.711669,0.410839
0.975666,-0.709246,0.445164
0.990115,-0.717208,0.48646
0.98151,-0.70865,0.518312
0.987219,-0.710322,0.557613
0.0672757,-0.0500055,0.402887
-0.0471428,0.000404884,0.321596
-0.990863,0.0967971,0.834631
-0.110698,-0.0341069,0.55558
-0.128127,-0.0386281,0.570793
-0.110839,-0.0345258,0.455469
-0.0820689,-0.0274729,0.322411
-0.110235,-0.0347571,0.384448
-0.134861,-0.0412342,0.426344
-0.130431,-0.0403299,0.386302
-0.0686653,-0.0245791,0.213558
-0.0728842,-0.0257984,0.211598
-0.0689194,-0.0248872,0.192484
-0.0726008,-0.0259798,0.190523
-0.0762279,-0.0270708,0.188462
-0.0797983,-0.0281593,0.186302
-0.0833095,-0.0292442,0.184045
-0.0867592,-0.0303248,0.181693
-0.090145,-0.0314,0.179246
-0.0934647,-0.032469,0.176707
-0.108055,-0.0366591,0.188998
-0.111603,-0.0378343,0.185967
-0.127135,-0.0423699,0.197124
-0.124988,-0.0419898,0.186959
-0.141223,-0.0468016,0.197072
-0.12496,-0.0424222,0.172893
-0.148552,-0.0493974,0.189085
-0.180234,-0.0587851,0.210655
-0.120009,-0.0416493,0.150007
-0.214195,-0.0696977,0.212629
-0.203348,-0.0668749,0.195712
-0.191022,-0.0635758,0.178948
-0.210434,-0.0697084,0.184307
-0.748768,-0.231732,0.510799
-0.75147,-0.233865,0.485236
-0.754253,-0.236032,0.460293
-0.198895,-0.0722945,0.0695351
-0.189877,-0.0696735,0.0630744
-0.172167,-0.0641344,0.0565338
-0.172303,-0.064491,0.0517234
-0.162839,-0.0616259,0.0467772
0.0699253,-0.0376345,0.364871
-0.999759,-0.0973037,0.572973
-0.977692,-0.0965962,0.594688
-0.323708,-0.0280679,0.237769
-0.269758,-0.022721,0.215257
-0.265186,-0.0226533,0.222282
-0.26855,-0.0234604,0.234958
-0.270631,-0.0241328,0.247332
-0.265225,-0.0239484,0.254373
-0.281785,-0.026316,0.279813
-0.282995,-0.0269172,0.293733
-0.312102,-0.0308765,0.334348
-0.13516,-0.0100408,0.183463
-0.131488,-0.00980052,0.186959
-0.159125,-0.0135168,0.226445
-0.148617,-0.0124261,0.22364
-0.125478,-0.00965899,0.203919
-0.133146,-0.0108722,0.22318
-0.278334,-0.03044,0.440571
-0.198541,-0.0201279,0.342997
-0.277936,-0.0312933,0.487661
-0.270857,-0.0307685,0.502564
-0.25884,-0.0295301,0.50954
-0.246651,-0.0282281,0.516198
-0.234298,-0.026863,0.522533
-0.117376,-0.0103213,0.299688
-0.122036,-0.0111945,0.329325
-0.16812,-0.0182149,0.468037
-0.160491,-0.0173476,0.481697
-0.170387,-0.019107,0.549214
-0.166032,-0.0187193,0.582176
-0.0841672,-0.00633412,0.342861
-0.15448,-0.0174572,0.656085
-0.177774,-0.0778837,0.0476742
-0.185616,-0.0820037,0.0531335
-0.194201,-0.086514,0.0591263
-0.211564,-0.0953186,0.0665791
-0.218851,-0.0992835,0.0737303
-0.321891,-0.15012,0.0971762
-0.320303,-0.149975,0.106454
-0.318498,-0.149719,0.115689
-0.32434,-0.153242,0.126891
-0.322052,-0.152748,0.136251
-0.311805,-0.148273,0.143077
-0.333888,-0.159962,0.16077
-0.3139,-0.150569,0.163929
-0.319124,-0.153836,0.176492
-0.299969,-0.144758,0.178621
-0.296506,-0.143594,0.187292
-0.292846,-0.142318,0.195865
-0.281027,-0.136838,0.199882
-0.223695,-0.107857,0.176151
-0.265248,-0.129805,0.21111
-0.231393,-0.112755,0.198731
-0.213335,-0.103804,0.195223
-0.209601,-0.10228,0.201379
-0.198518,-0.0968781,0.20163
-0.188295,-0.0918854,0.201947
-0.188948,-0.0933785,0.230467
-0.172183,-0.0847787,0.222974
-0.167874,-0.0828108,0.227934
-0.175086,-0.0870469,0.246421
-0.17024,-0.0847772,0.251468
-0.165288,-0.0824299,0.256372
-0.144022,-0.0711517,0.238774
-0.123724,-0.0603152,0.220076
-0.134693,-0.0666053,0.246908
-0.124875,-0.0614561,0.242583
-0.1202,-0.0591187,0.246154
-0.0885516,-0.0417452,0.200434
-0.0848919,-0.0398799,0.202938
-0.076946,-0.035595,0.196592
-0.0733942,-0.0337511,0.198752
-0.0698007,-0.0318686,0.200807
-0.0697833,-0.032,0.211849
-0.0659022,-0.0299315,0.213794
-0.0587943,-0.0260023,0.206323
-0.0580347,-0.025685,0.217335
-0.0512952,-0.0219212,0.209448
-0.0548722,-0.0240914,0.238565
-0.0685229,-0.032121,0.315198
-0.103061,-0.0523717,0.505265
-0.0835155,-0.0411636,0.461277
-0.0675565,-0.0319754,0.42529
-0.0754995,-0.0367906,0.541497
-0.13383,-0.140551,0.0483089
-0.139458,-0.147369,0.0537972
-0.139014,-0.147358,0.0591023
-0.138478,-0.147243,0.0643975
-0.137852,-0.147022,0.069679
-0.143647,-0.154135,0.0764429
-0.136331,-0.146263,0.0801866
-0.129655,-0.139072,0.083592
-0.134458,-0.145082,0.0905965
-0.133392,-0.144333,0.0957558
-0.120331,-0.129647,0.095603
-0.107419,-0.115038,0.0944597
-0.100208,-0.106996,0.0952827
-0.0930686,-0.0989849,0.0955763
-0.0860146,-0.0910212,0.0953448
-0.0796506,-0.0838192,0.0949944
-0.0838943,-0.089133,0.10182
-0.0827579,-0.0880876,0.105
-0.0815718,-0.0869754,0.108139
-0.0803373,-0.0857971,0.111233
-0.0790552,-0.0845532,0.114282
-0.0777267,-0.0832445,0.117284
-0.076353,-0.0818718,0.120235
-0.0749351,-0.0804357,0.123134
-0.0785392,-0.0850951,0.132016
-0.081878,-0.0894605,0.141254
-0.0801053,-0.0875986,0.144391
-0.115108,-0.130876,0.199271
-0.125647,-0.144302,0.223601
-0.109442,-0.124763,0.208174
-0.12305,-0.14206,0.239851
-0.119577,-0.138222,0.244701
-0.108265,-0.124572,0.235047
-0.116397,-0.13518,0.261716
-0.108777,-0.126067,0.258414
-0.101741,-0.117628,0.25545
-0.0945477,-0.108933,0.251241
-0.0909921,-0.104796,0.254942
-0.0841295,-0.0964195,0.250007
-0.0837484,-0.0962658,0.261909
-0.0770949,-0.0880719,0.256413
-0.0681597,-0.0768889,0.242528
-0.0648388,-0.0728736,0.245144
-0.0614901,-0.068795,0.247623
-0.0512386,-0.055724,0.223243
-0.0460655,-0.0491826,0.215844
-0.0453129,-0.0483761,0.226945
-0.042326,-0.0446329,0.228609
-0.0358133,-0.0362242,0.211008
-0.0363146,-0.0370205,0.231557
-0.0318499,-0.0312424,0.223131
-0.0289796,-0.0275447,0.224225
-0.0272367,-0.0253258,0.235016
-0.0288836,-0.027628,0.283268
-0.0767371,-0.0919899,0.909267
-0.0549932,-0.134288,0.0478213
-0.0513858,-0.124837,0.0511241
-0.0481192,-0.116251,0.0539747
-0.0445333,-0.106669,0.0562477
-0.03802,-0.0886262,0.0568463
-0.0377604,-0.0883509,0.0593605
-0.0374802,-0.0880129,0.0618646
-0.0371799,-0.0876123,0.0643568
-0.0368599,-0.0871495,0.0668354
-0.0365205,-0.0866247,0.0692987
-0.0361623,-0.0860381,0.071745
-0.0357857,-0.0853902,0.0741726
-0.0353911,-0.0846812,0.0765799
-0.0349791,-0.0839117,0.0789652
-0.03455,-0.0830822,0.0813268
-0.0341043,-0.082193,0.0836633
-0.0361824,-0.0889743,0.0898208
-0.0356606,-0.0878734,0.0923137
-0.0378437,-0.0950821,0.0995165
-0.037237,-0.0937391,0.102171
-0.0366137,-0.0923288,0.104786
-0.0359744,-0.0908521,0.107359
-0.0378222,-0.0971813,0.115527
-0.0370947,-0.0954352,0.118227
-0.0384988,-0.100449,0.126332
-0.0376871,-0.0984309,0.129114
-0.0368606,-0.0963418,0.131839
-0.0382212,-0.101304,0.141171
-0.0394416,-0.105866,0.150826
-0.0384467,-0.10323,0.153742
-0.0374385,-0.10052,0.156583
-0.0383597,-0.104165,0.166757
-0.0372608,-0.101125,0.169616
-0.0395853,-0.109515,0.187115
-0.0383356,-0.105961,0.19011
-0.0387466,-0.107993,0.201075
-0.0388499,-0.108999,0.21142
-0.0417262,-0.120257,0.250424
-0.0409675,-0.119092,0.27434
-0.0165594,-0.0356667,0.173814
-0.0176679,-0.0399993,0.203737
-0.0170701,-0.0380446,0.213559
-0.0158625,-0.0337831,0.214578
-0.0146621,-0.0294934,0.215482
-0.0455302,-0.146678,0.993171
0.457023,2.68227,0.93843
0.45327,2.68626,0.861155
0.449304,2.68906,0.784585
0.444816,2.6888,0.708232
0.440144,2.68741,0.632652
0.43514,2.68397,0.557641
0.429661,2.67751,0.483097
0.419461,2.64166,0.40554
0.325173,2.0784,0.272563
0.310517,2.00732,0.211043
0.300451,1.96409,0.155147
0.296104,1.95688,0.102803
0.2946,1.96807,0.0510074
-0.00129651,-0.135109,0.0480339
-0.00108507,-0.134972,0.0515654
-0.00087799,-0.134743,0.055092
-0.000675719,-0.134421,0.0586113
-0.000478689,-0.134007,0.062121
-0.000287328,-0.133501,0.0656187
-0.000102063,-0.132903,0.0691018
0.000570633,-0.141984,0.0746472
0.000755142,-0.141146,0.0783496
0.000931769,-0.140212,0.0820288
0.00110009,-0.139181,0.0856822
0.00180098,-0.14755,0.0923976
0.00196175,-0.146245,0.0962401
0.00211231,-0.14484,0.100047
0.00225224,-0.143336,0.103816
0.00180255,-0.132616,0.103477
0.00191246,-0.131027,0.106924
0.00319704,-0.147129,0.119408
0.00329641,-0.145118,0.123231
0.0033824,-0.143007,0.127
0.00400213,-0.148452,0.135415
0.0023637,-0.112855,0.135751
-0.00392775,-0.0217747,0.177838
-0.793499,3.58491,0.925985
-0.791719,3.54954,0.81751
-0.79535,3.53896,0.716761
-0.802455,3.544,0.620016
-0.807042,3.53781,0.522219
-0.817217,3.55622,0.428008
-0.595352,2.56365,0.251627
-0.718627,3.07789,0.210137
-0.816625,3.47615,0.137996
-0.718311,3.03208,0.044493
0.0608591,-0.142704,0.0450072
0.0610595,-0.142546,0.0490645
0.0655464,-0.151288,0.0536746
0.0656601,-0.150915,0.057984
0.0739755,-0.167433,0.064332
0.0696457,-0.157884,0.067776
0.0739463,-0.166037,0.0738785
0.0612738,-0.139599,0.0732451
0.0568154,-0.130014,0.0751112
0.0566467,-0.129161,0.0788108
0.0564325,-0.128222,0.0824869
0.0685878,-0.152049,0.0944644
0.0682199,-0.150718,0.0988102
0.067797,-0.149288,0.103119
0.0673189,-0.14776,0.107387
0.0667858,-0.146134,0.111613
0.0661977,-0.144412,0.115792
0.0655547,-0.142596,0.119922
0.0689217,-0.148599,0.12857
0.0859686,-0.167242,0.372474
0.0866463,-0.167833,0.394889
0.0843742,-0.163183,0.407742
0.0841339,-0.162159,0.430503
0.0851554,-0.163364,0.461681
0.00436066,-0.0203413,0.198239
0.00481693,-0.021048,0.246456
0.744903,-0.7099,0.0512347
0.738367,-0.701504,0.0778407
0.554829,-0.527692,0.0896539
0.554619,-0.525816,0.109681
0.554021,-0.523585,0.129664
0.587924,-0.553304,0.156165
0.579209,-0.543498,0.175631
0.556395,-0.520778,0.190906
0.540534,-0.504575,0.206732
0.530856,-0.494121,0.223634
0.527999,-0.489942,0.242556
0.538933,-0.498308,0.267148
0.541558,-0.499094,0.289122
0.531133,-0.488095,0.305256
0.566816,-0.518628,0.345188
0.5218,-0.476617,0.34265
0.516565,-0.470417,0.361046
0.784414,-0.707473,0.556844
0.794507,-0.714164,0.597654
0.797651,-0.714655,0.635087
0.799222,-0.713747,0.672526
0.8005,-0.712579,0.710922
0.812114,-0.720468,0.759651
0.811248,-0.717396,0.79926
0.820901,-0.723495,0.850479
0.817172,-0.717931,0.89051
0.824093,-0.721608,0.943435
0.823753,-0.718992,0.990778
0.0539536,-0.0512975,0.404951
0.0204853,-0.0245134,0.294554
-0.231088,-0.0379498,0.966239
-0.0773613,-0.0172631,0.324575
-0.144489,-0.0267004,0.517235
-0.122591,-0.023866,0.411909
-0.145397,-0.0273059,0.445108
-0.169988,-0.031077,0.477326
-0.158043,-0.0296228,0.418448
-0.163898,-0.0307437,0.405941
-0.2029,-0.0368071,0.462443
-0.235692,-0.0420661,0.499384
-0.247315,-0.0442198,0.492963
-0.244107,-0.0441359,0.461312
-0.111305,-0.0239421,0.22464
-0.105458,-0.0232105,0.205805
-0.114685,-0.0248474,0.210278
-0.124799,-0.0266567,0.215167
-0.123011,-0.0265752,0.203919
-0.121365,-0.026511,0.193655
-0.125132,-0.0273347,0.190357
-0.134837,-0.0291604,0.193568
-0.132399,-0.0289746,0.183463
-0.128831,-0.028589,0.172893
-0.118301,-0.0269971,0.156502
-0.135181,-0.0301193,0.16582
-0.167751,-0.0360418,0.187095
-0.163577,-0.0355847,0.176367
-0.158973,-0.0350374,0.16596
-0.161991,-0.0358459,0.16166
-0.196801,-0.0424363,0.178948
-0.18432,-0.0404787,0.163496
-0.187255,-0.0413294,0.158518
-0.198634,-0.0437655,0.158349
-0.243171,-0.0524795,0.175338
-0.656975,-0.131452,0.374889
-0.253181,-0.0603192,0.0752943
-0.196325,-0.0486206,0.0630744
-0.187874,-0.0471364,0.0571878
-0.178292,-0.0453789,0.0517234
-0.188111,-0.0478251,0.0470389
-0.0611563,-0.0420986,0.543045
-0.031731,-0.0255636,0.274004
-0.041899,-0.0314204,0.301297
-0.0721703,-0.0487961,0.422651
-0.0427972,-0.0321275,0.250774
-0.035985,-0.0283082,0.203158
-0.0418587,-0.0317828,0.210504
-0.0455521,-0.0340195,0.209082
-0.049205,-0.0362487,0.207547
-0.049911,-0.0367737,0.197553
-0.0563792,-0.0406778,0.204144
-0.0598958,-0.0428745,0.202278
-0.0633621,-0.045057,0.200303
-0.063148,-0.0450749,0.190271
-0.0866107,-0.0591678,0.23
-0.0862398,-0.0591423,0.218619
-0.0812811,-0.0563682,0.199792
-0.112399,-0.0752563,0.245275
-0.11227,-0.0754321,0.234337
-0.120987,-0.0809631,0.237929
-0.12036,-0.0808554,0.227006
-0.113305,-0.0768256,0.207817
-0.122433,-0.0826695,0.211678
-0.13179,-0.0886954,0.215079
-0.152686,-0.101876,0.231572
-0.156633,-0.104665,0.226706
-0.160462,-0.107398,0.221715
-0.125867,-0.0867849,0.164105
-0.121536,-0.0843471,0.154109
-0.123783,-0.0860482,0.150202
-0.118901,-0.0832379,0.140695
-0.12085,-0.0847544,0.136867
-0.116178,-0.0820508,0.128399
-0.124476,-0.0876422,0.129023
-0.111987,-0.0798975,0.116221
-0.120943,-0.0859427,0.116993
-0.136857,-0.0965378,0.120986
-0.152988,-0.107347,0.124022
-0.177872,-0.123942,0.130131
-0.194417,-0.135191,0.130947
-0.196023,-0.136701,0.124721
-0.189507,-0.132865,0.115506
-0.183546,-0.129366,0.107011
-0.176556,-0.125158,0.0986843
-0.185596,-0.131599,0.0951782
-0.186423,-0.132591,0.0892076
-0.187116,-0.133499,0.0832063
-0.187677,-0.134321,0.0771786
-0.195512,-0.140063,0.072157
-0.195818,-0.140737,0.0658542
-0.188559,-0.136266,0.0589775
-0.180333,-0.131103,0.0525252
-0.180233,-0.131468,0.0466887
-0.0233477,-0.0390194,0.341107
-0.014193,-0.0278884,0.21579
-0.0182365,-0.0329496,0.224726
-0.0197143,-0.0348716,0.213955
-0.0224337,-0.0383461,0.212862
-0.025123,-0.041806,0.211655
-0.0296733,-0.0476122,0.219863
-0.0324486,-0.0512325,0.218344
-0.0329936,-0.052073,0.207348
-0.0446717,-0.0669589,0.241816
-0.0452649,-0.0679172,0.230486
-0.0507786,-0.0751278,0.237347
-0.0565237,-0.0826803,0.243853
-0.0651055,-0.0939072,0.257925
-0.0683665,-0.0983861,0.254866
-0.0715631,-0.102811,0.251662
-0.0588431,-0.0867219,0.20789
-0.0544383,-0.0812927,0.18854
-0.0565871,-0.0843415,0.185935
-0.0693374,-0.10123,0.206356
-0.0865092,-0.124013,0.233562
-0.0818567,-0.118308,0.215015
-0.080319,-0.116665,0.203719
-0.0945828,-0.135884,0.221127
-0.097115,-0.139682,0.216736
-0.0956662,-0.138209,0.205989
-0.0890842,-0.129876,0.188058
-0.0603229,-0.0917915,0.13939
-0.0570204,-0.0876499,0.130143
-0.0628974,-0.0958523,0.133521
-0.0593185,-0.0913215,0.124564
-0.0603931,-0.0930738,0.121691
-0.0614173,-0.0947686,0.118766
-0.0623906,-0.0964046,0.115789
-0.0633124,-0.0979805,0.112764
-0.0641824,-0.099495,0.109691
-0.0650002,-0.100947,0.106575
-0.0657653,-0.102335,0.103415
-0.0664775,-0.103659,0.100215
-0.0671366,-0.104916,0.0969773
-0.0677422,-0.106106,0.0937034
-0.0737511,-0.114888,0.0937954
-0.0797809,-0.123758,0.0933612
-0.0802918,-0.124889,0.0894939
-0.0862978,-0.133819,0.0882471
-0.0811275,-0.126907,0.0816694
-0.0814523,-0.127791,0.0777177
-0.0817151,-0.128593,0.0737431
-0.0819159,-0.129309,0.0697485
-0.0876987,-0.138081,0.0671067
-0.076483,-0.12231,0.0605998
-0.070847,-0.114532,0.0559723
-0.0600755,-0.0992162,0.0513288
-0.054353,-0.0911772,0.047968
-0.0542373,-0.0913094,0.0451935
-0.984466,-0.00565041,0.702295
-0.982416,-0.00720055,0.738806
-0.971905,-0.00861175,0.770268
-0.960414,-0.00997236,0.801652
-0.947938,-0.0112776,0.832928
-0.933725,-0.0125074,0.863407
-0.919294,-0.0136868,0.894358
-0.896715,-0.014627,0.918133
-0.873522,-0.0154794,0.94131
-0.255397,-0.00764139,0.95017
-0.0765606,0.00221546,0.344961
-0.0814648,0.00180344,0.403426
-0.0835507,0.00154649,0.463295
-0.0791749,0.00168499,0.503769
-0.184666,-0.0597326,0.0476742
-0.192881,-0.063048,0.0531335
-0.201873,-0.0666775,0.0591263
-0.22003,-0.0737025,0.0665791
-0.254687,-0.0868785,0.0772332
-0.665864,-0.25434,0.398896
-0.648379,-0.248672,0.412747
-0.646893,-0.249281,0.435713
-0.551491,-0.212491,0.398717
-0.245368,-0.0910493,0.210778
-0.218775,-0.080814,0.201379
-0.207209,-0.076547,0.20163
-0.218017,-0.0813137,0.219375
-0.149741,-0.0538935,0.170697
-0.153643,-0.0557664,0.181236
-0.190404,-0.0711681,0.223848
-0.192653,-0.0724496,0.235917
-0.194438,-0.0735478,0.248238
-0.195108,-0.0741885,0.260074
-0.184103,-0.0699426,0.258833
-0.125474,-0.045622,0.197561
-0.11052,-0.0395356,0.186351
-0.112677,-0.0406552,0.197244
-0.108896,-0.0392518,0.200322
-0.105047,-0.0378051,0.203294
-0.0960538,-0.0341316,0.197824
-0.0922825,-0.03268,0.200434
-0.0884547,-0.0311898,0.202938
-0.0801202,-0.0277209,0.196592
-0.0764019,-0.0262412,0.198752
-0.0690184,-0.0231359,0.192722
-0.0726341,-0.0248597,0.211849
-0.0649846,-0.0216013,0.204594
-0.0678148,-0.0229816,0.224923
-0.0938189,-0.03474,0.317842
-0.095626,-0.0357275,0.347853
-0.0856241,-0.0313938,0.340855
-0.0950965,-0.0358463,0.408642
-0.105793,-0.0408929,0.496534
-0.0949298,-0.0361279,0.499344
-0.0686727,-0.0242559,0.415476
-0.178942,-0.149303,0.0490746
-0.171078,-0.142831,0.0547131
-0.170591,-0.142877,0.060541
-0.177417,-0.149446,0.067338
-0.176672,-0.149279,0.0734
-0.168454,-0.142398,0.0779426
-0.167519,-0.142032,0.0837026
-0.17374,-0.14813,0.0914507
-0.165319,-0.140989,0.095138
-0.156899,-0.133802,0.0982807
-0.162688,-0.139532,0.106435
-0.168243,-0.145085,0.115049
-0.152677,-0.131272,0.114285
-0.131112,-0.11184,0.109314
-0.116719,-0.098911,0.106644
-0.108611,-0.0917265,0.106616
-0.100609,-0.0845929,0.106066
-0.0927271,-0.077524,0.105
-0.0978537,-0.0825902,0.112853
-0.0963849,-0.0814922,0.116177
-0.0948571,-0.0803304,0.119452
